        Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,img_url,extracted_flavors,wine_type
76560,Italy,"Diomede is a plusher, chewier expression of Aglianico with background notes of vanilla and sweet spice that peek between dominant aromas of blackberry and cassis. Like other expressions of this tannic grape, what distinguishes this wine is its firm structure that should be paired to fatty meat or succulent steak.",Diomede,89,35.0,Southern Italy,Aglianico del Taburno,,,,Ocone 2004 Diomede  (Aglianico del Taburno),Aglianico,Ocone,https://www.wine.com/content/media/jc70ljquxrra/6IUx1qCu3KuCAU2waQeYAC/8cc22fd3a1cb554d4446a847e3ab8f3a/winery-generic-3.jpg?w=1920&q=50,"['berry', 'vanilla', 'spice']",unknown
51109,US,"Robust and country-style, this is a nice wine for barbecue and beef stews. Very dry and tannic, it shows harmonious flavors of blackberries, currants and wild nettles. Buy this young wine for your full-bodied house red.",Saxy,87,12.0,California,North Coast,North Coast,,,R & B Cellars 2006 Saxy Syrah (North Coast),Syrah,R & B Cellars,"https://www.wine-searcher.com/images/labels/47/97/10554797.jpg?width=260&height=260&fit=bounds&canvas=260,260",[],red
102586,US,"Fruit-forward and simple, with the sugared taste of black cherry jam. Very high alcohol shows up in the form of jalapeño pepper heat.",Estate,82,25.0,California,Paso Robles,Central Coast,,,Midnight 2009 Estate Merlot (Paso Robles),Merlot,Midnight,https://californiawineryadvisor.com/wp-content/uploads/2015/04/midnight-cellars-3bottlewhiteback.jpg,"['fruit', 'cherry', 'pepper']",red
32929,Australia,"This style of simply yummy, quaffable wine is what Australian Grenache is so capable of producing. Despite high alcohol (16.5%), it doesn't show heat on the palate, instead offering oodles of black cherries and some accents of baking spices. It's round, supple and easy to drink, with a touch of coffee on the finish. Imported by USA Wine West.",Old Vine,88,21.0,South Australia,Clare Valley,,Joe Czerwinski,@JoeCz,Fire Block 2004 Old Vine Grenache (Clare Valley),Grenache,Fire Block,"https://www.wine.com/product/images/w_600,h_600,dpr_2.0,c_fit,q_auto:good,fl_progressive/98417.jpg",['spice'],unknown
95685,US,"Bright cherry and mellow menthol flavors dance on a smooth but firm texture of light tannins in this full-bodied wine. A cedary, minty character lasts into the finish.",,87,17.0,California,Mendocino County,,Jim Gordon,@gordone_cellars,Weibel Family 2013 Zinfandel (Mendocino County),Zinfandel,Weibel Family,https://images.vivino.com/thumbs/I_ACXuFNSEu_m7w4pcCG_g_150x200.jpg,['cherry'],red
20890,US,"A new label for MacMurray Ranch, this Pinot Gris is stony in fresh nectarine, pear and mango, wrapped in a creamy texture that develops fleshy flavors of fig in the glass. The fruit is sourced from both MacMurray Ranch and Gallo's cooler Russian River Valley outpost, Two Rock, near Petaluma.",,88,20.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,MacMurray Estate Vineyards 2013 Pinot Gris (Russian River Valley),Pinot Gris,MacMurray Estate Vineyards,https://www.macmurrayestatevineyards.com/sites/default/files/bottle-shots/pinotgris-bottle-mobile.png,"['fruit', 'pear']",unknown
121044,France,"At only 7.5% alcohol, this is remarkably light and easy to drink, with vibrant notes of fresh peach, honeysuckle, baked apple and sweet, ripe pear, all balanced by ample acidity and brisk carbonation. The sweet fruit flavors are coupled with a lingering toasty richness on the finish. Versatile and friendly, this is an ideal apéritif or after-dinner drink.",Côté Mas Méthode Ancestrale,90,18.0,Languedoc-Roussillon,Blanquette de Limoux,,Lauren Buzzeo,@laurbuzz,Domaines Paul Mas NV Côté Mas Méthode Ancestrale Mauzac (Blanquette de Limoux),Mauzac,Domaines Paul Mas,https://www.wineenthusiast.com/wp-content/assets/reviews/label-images/wine/wine/227234_31be_sept17_3810.jpg,"['fruit', 'apple', 'pear', 'peach', 'honey']",unknown
18994,Italy,"Prune, grilled herb and a whiff of salted-game aromas carry over to the light-bodied palate along with dried black cherry and a hint of clove. It's über-simple, with loose fleeting tannins.",,84,20.0,Veneto,Valpolicella Classico Superiore,,Kerin O’Keefe,@kerinokeefe,Monte Santoccio 2015  Valpolicella Classico Superiore,Red Blend,Monte Santoccio,http://swig.co.uk/cdn/shop/files/BC_Upload_24e807e5-254d-48b9-8332-9fea9092a33c_1024x1024.jpg?v=1712328791,"['cherry', 'herb']",red
105027,France,"With the richness of the vintage, the natural tannins of Tannat are tamed by the welter of intense black fruits, sweet berries and Arabica coffee. The structure is exhibited in the dusty tannins under all the fruit.",Madiran Laplace,92,15.0,Southwest France,Madiran,,Roger Voss,@vossroger,Château d'Aydie 2009 Madiran Laplace Tannat (Madiran),Tannat,Château d'Aydie,https://images.vivino.com/thumbs/zQFLJPLyQmGaXIh1PA3w2g_pb_x600.png,['fruit'],unknown
52944,US,"Given 22 months in new French oak, this reserve Pinot Noir still brings the fruit front and center. Blackberries rule here, but there is a strong menthol/mint streak as well, which leaves the palate feeling as if a curiously strong breath mint has recently passed through. Kason seems to have great fruit sources, packaged in a rather rustic style, but offering quite delicious and bold flavors at moder prices.",Old Vine Reserve,88,29.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Kason 2006 Old Vine Reserve Pinot Noir (Willamette Valley),Pinot Noir,Kason,https://cdn.ct-static.com/labels/42dc49cf-7e84-47ce-a69b-4319a7117ebe.jpg,"['fruit', 'oak']",red
116906,France,"This wine offers red berry fruits, the softest tannins and texture and an earthy, rustic aftertaste. Drink now.",Harmonie,83,35.0,Alsace,Alsace,,Roger Voss,@vossroger,Domaine Charles Frey 2013 Harmonie Pinot Noir (Alsace),Pinot Noir,Domaine Charles Frey,https://api.walaclub.sg/storage/media/621-1602751632.jpg,"['fruit', 'berry', 'earth']",red
111902,US,"Aromas recall dried herbs, blueberry, dill and vanilla. The palate brings rich blue fruit and cocoa flavors backed by firm, slightly dry tannins.",,88,28.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Mercer 2012 Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Mercer,https://images.albertsons-media.com/is/image/ABS/960090797-ECOM?$ng-ecom-pdp-desktop$&defaultImage=Not_Available,"['fruit', 'berry', 'vanilla', 'herb']",red
60339,Austria,"Rose petals, Turkish delight and honeysuckle leave no doubt that this is from the aromatic Traminer family. The nose and palate are pervaded by perfume and overall mellow softness. This will be a killer with washed-rind cheeses.",Steintal,89,31.0,Südoststeiermark,,,Anne Krebiehl MW,@AnneInVino,Neumeister 2012 Steintal Roter Traminer (Südoststeiermark),Roter Traminer,Neumeister,http://weinquellen.at/wp-content/uploads/2014/01/roter-traminer-steintal-2012.jpg,['honey'],unknown
70973,Italy,"This 90th anniversary edition boasts enticing aromas of baked plum, crushed violet, new leather, French oak and a whiff of pipe tobacco. The firm concentrated palate presents layers of dried blackberry, black cherry extract, licorice and cake spice framed in assertive fine-grained tannins. Give it a few more years to fully develop. Drink through 2018–2026.",Famiglia Pasqua Riserva,92,190.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Pasqua 2006 Famiglia Pasqua Riserva  (Amarone della Valpolicella),Red Blend,Pasqua,https://www.internationalwinechallenge.com/canopy/images/wine_images/IWC/wine/2016/zoom/1079.jpg,"['berry', 'cherry', 'oak', 'spice']",red
91899,Spain,"Baked black-fruit aromas feature a ton of oak and related char and spice. In the mouth, this is pulling, blocky, tannic and wiry. A mixed bag of oak, spice, clove and blackberry flavors finishes like a campfire, with choppy, hard tannins that make for a rock-hard closing mouthfeel.",Capr icho,86,28.0,Northern Spain,Cigales,,Michael Schachner,@wineschach,La Legua 2013 Capr icho Tempranillo (Cigales),Tempranillo,La Legua,"https://www.wine-searcher.com/images/labels/03/32/11010332.jpg?width=260&height=260&fit=bounds&canvas=260,260","['fruit', 'berry', 'oak', 'spice']",unknown
47784,France,"Bread and lemon, rather than primary fruit, denotes the scent. The dry and restrained palate is serious and values yeasty autolytic notes above fruit. There is lemon freshness among the yeast and bread flavors and a dry, almost severe finish.",Brut Prestige,88,20.0,Alsace,Crémant d'Alsace,,Anne Krebiehl MW,@AnneInVino,Arthur Metz NV Brut Prestige Sparkling (Crémant d'Alsace),Sparkling Blend,Arthur Metz,https://www.wineenthusiast.com/wp-content/assets/reviews/label-images/wine/wine/273534_19be_dec17_3840.jpg,"['fruit', 'lemon']",sparkling
32932,Austria,"The crispness is paramount here, maybe too much, meaning that the wine is very green. Of course, this is Riesling and is way too young now. For the moment, the fruit is taut and strung out, and it certainly needs 2–3 years.",1000-Eimerberg Smaragd,88,29.0,Wachau,,,Roger Voss,@vossroger,Gritsch Mauritiushof 2007 1000-Eimerberg Smaragd Riesling (Wachau),Riesling,Gritsch Mauritiushof,https://maywines.com/wp-content/uploads/2024/03/1000-eimerberg-smaragd-2022-fj-gritsch-mauritiushof-wachau-700x933.jpg,['fruit'],white
112172,Italy,"Aromas of white flower, tropical fruit and an herbal note lead the nose on this medium-bodied white. The juicy, generous palate doles out ripe pear, tangerine, mineral and white almond. Soft but fresh enough acidity offsets the creamy flavors.",Camestri,88,16.0,Piedmont,Roero,,Kerin O’Keefe,@kerinokeefe,Marco Porello 2015 Camestri  (Roero),Arneis,Marco Porello,https://www.oakandbarrelnyc.com/wp-content/uploads/2015/02/MARCO-PORELLO-RONERO-ARNEIS-CAMESTRI-750ML.jpg,"['fruit', 'pear', 'tropical', 'herb', 'mineral']",unknown
67146,US,"Black cherry, crushed lava rocks, anise, turned loam and a hint of vanilla show on the nose of this bottling. It's rather light and easy on the sip, with a lighter body presenting flavors of candied red fruit and sagebrush spice.",Tondre,88,48.0,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,AuburnJames 2014 Tondre Pinot Noir (Santa Lucia Highlands),Pinot Noir,AuburnJames,https://images.vivino.com/labels/rEu1iSpYRCWnDSDE_XwpkQ.jpg,"['fruit', 'cherry', 'vanilla', 'spice']",red
99544,France,"This serious, ripe offering is packed with red berry and stone fruit flavors. It also has complex touches of toast and acidity, producing a sense of dryness. This is finely balanced and is now ready to drink, but it will also likely age for a few more years.",Grand Vintage Brut Rosé,93,,Champagne,Champagne,,Roger Voss,@vossroger,Moët & Chandon 2004 Grand Vintage Brut Rosé  (Champagne),Champagne Blend,Moët & Chandon,https://www.sodivin.com/img/p/2/8/0/9/6/28096-large_default.jpg,"['fruit', 'berry']",sparkling
103101,Italy,"Made with native grape Arneis, this delivers aromas of tart green apple, citrus and yeasty bread crust. These carry over to the palate alongside a persistent effervescence and bright acidity. It finishes on a walnut note.",For You Metodo Classico,87,40.0,Piedmont,Roero,,Kerin O’Keefe,@kerinokeefe,Demarie 2010 For You Metodo Classico  (Roero),Arneis,Demarie,https://demarie.com/files/2019/07/for_you-min.png,"['citrus', 'apple', 'nut']",unknown
122742,New Zealand,"Still youthful and vibrant, the 2007 Taylors Pass Pinot Noir features full-on black cherry fruit, tinged with hints of herbs and licorice. It's a beefy, chunky Pinot that should age reasonably well; drink now–2018.",Taylors Pass Vineyard,90,44.0,Marlborough,,,Joe Czerwinski,@JoeCz,Villa Maria 2007 Taylors Pass Vineyard Pinot Noir (Marlborough),Pinot Noir,Villa Maria,"https://www.wine-searcher.com/images/labels/32/08/11543208.jpg?width=260&height=260&fit=bounds&canvas=260,260","['fruit', 'cherry', 'herb']",red
126798,France,"Full bodied and lushly textured, this is a top example of an affordable Châteauneuf-du-Pape. Raspberry and briary notes mingle easily on the nose, while the palate adds in hints of garrigue, spice and vanilla. Long, velvety and spice-laden on the finish.",Domaine Grand Veneur,92,49.0,Rhône Valley,Châteauneuf-du-Pape,,Joe Czerwinski,@JoeCz,Alain Jaume et Fils 2006 Domaine Grand Veneur Red (Châteauneuf-du-Pape),Rhône-style Red Blend,Alain Jaume et Fils,"https://www.wine-searcher.com/images/labels/85/62/10468562.jpg?width=260&height=260&fit=bounds&canvas=260,260","['berry', 'vanilla', 'spice']",red
5832,Portugal,"This is a ripe yellow fruit and mango-flavored wine. It is all fruit, rich and deliciously refreshing. The 10% of Moscatel in the blend has had an enormous effect on the perfumed character of the wine. At the end, the acidity keeps it fruity and crisp.",Coroa d'Ouro Branco,88,18.0,Douro,,,Roger Voss,@vossroger,Poças 2016 Coroa d'Ouro Branco White (Douro),Portuguese White,Poças,https://www.portugalvineyards.com/91012-home_default/coroa-douro-white-2022.jpg,['fruit'],white
114039,US,"A blend of 54% Petit Verdot, 42% Zinfandel and 4% Cabernet Sauvignon that doesn't hold back in ripeness or body, this offers brick, blackberry and chocolate in equal waves. The texture is lush, plush and softly layered, dusted in mocha and vanilla bean.",Rector Creek Vineyard Block 4,90,80.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Paraduxx 2013 Rector Creek Vineyard Block 4 Red (Napa Valley),Red Blend,Paraduxx,https://www.duckhornwineshop.com/assets/images/products/pictures/2013-Paraduxx-Rector-Creek-Red-Blk-4-750.jpg,"['berry', 'chocolate', 'vanilla']",red
43192,US,"Estate grown and aged in 31% new barrels, this offers dense purple fruits, scents of violets and mocha, and a smoky thread that carries into the finish. There are strong flavors of cedar box and graphite, and the tannins are chewy and substantial.",Barrel Select,90,32.0,Oregon,Umpqua Valley,Southern Oregon,Paul Gregutt,@paulgwine ,Abacela 2013 Barrel Select Tempranillo (Umpqua Valley),Tempranillo,Abacela,https://www.abacela.com/assets/images/products/pictures/TE13BS-final.png,['fruit'],unknown
31522,US,"Shows nice blackberry, cocoa and cedar flavors, and is properly dry. But there's some green unripeness, and a clunky edge to the tannins.",Oso Vineyard,84,50.0,California,Napa Valley,Napa,,,Emblem 2006 Oso Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Emblem,https://cdn.ct-static.com/labels/21f6af99-0959-4ef7-a089-be4733402ac1.jpg,['berry'],red
67887,Australia,"Despite an overlay of dried apricots and caramel, what is striking about this stickie is its intense essence of lime. The flavors of candied lime and pineapple are bright and fresh, finishing long and balanced, without an excess of sugar.",The Noble,88,19.0,South Australia,McLaren Vale,,Joe Czerwinski,@JoeCz,D'Arenberg 2006 The Noble Riesling (McLaren Vale),Riesling,D'Arenberg,"https://www.wine-searcher.com/images/labels/76/59/10267659.jpg?width=260&height=260&fit=bounds&canvas=260,260","['apple', 'lime']",white
45639,US,"Very beautiful red wine. Not too many Cab Francs are coming off this mountain. It's lighter in body, and more cherried, than your standard Howell Mountain Cabernet Sauvignon, but shows the same tough tannins. Yet it's not an ager. Drink now–2010, with steak or lamb, and decant.",,91,50.0,California,Howell Mountain,Napa,,,White Cottage 2005 Cabernet Franc (Howell Mountain),Cabernet Franc,White Cottage,https://s3.amazonaws.com/thewinespies-production/uploads/product/image/707-93ae90f02cb26e4ce586727be82178c62ee86626/square_product_photo.jpg,[],red
8953,US,"Distinctive as always, this is another powerful Zinfandel from Martini, which has a long history with this mountain vineyard. The cool 2010 vintage was kind, bringing the wine to its usual high-alcohol superripeness, yet maintaining vital acidity. Notes of raisins, blackberry jam and chocolate are all found in this heady, Porty wine. Drink now with rich barbecue and stews.",Monte Rosso Vineyard Gnarly Vine,89,50.0,California,Sonoma Valley,Sonoma,,,Louis M. Martini 2010 Monte Rosso Vineyard Gnarly Vine Zinfandel (Sonoma Valley),Zinfandel,Louis M. Martini,https://www.perfectcellar.com/cdn/shop/files/LouisMartiniMonteRossoVineyardGnarlyVineZinfandel2048pxx2048px.png?v=1705666785&width=533,"['berry', 'chocolate']",red
